,index,Escola,UF,Município,Endereço
13586,86829,INSTITUTO DE EDUCACAO DE MARACAS,BA,Maracás,"AVENIDA RENATO VAZ SAMPAIO, SN PREDIO ESCOLAR. CAIXA DA AGUA. 45360-000 Maracás - BA."
13587,86830,ESCOLA CAMERINDO ANTUNES FILHO - PORTO FRANCO,BA,Xique-Xique,"PORTO FRANCO, NOVA IGUIRA. 47400-000 Xique-Xique - BA."
13588,86831,ESCOLA MUNICIPAL JOSE GONCALVES DE ARAUJO,BA,Seabra,"POVOADO DE PASSAGEM FUNDA, PREDIO. 46900-000 Seabra - BA."
13589,86832,CENTRO DE EDUCACAO INFANTIL KATIUSCIA,BA,Bom Jesus da Lapa,"RUA SANTA MARIA GORETE, 371 JOAO PAULO II. 47600-000 Bom Jesus da Lapa - BA."
13590,86833,ESCOLA MUNICIPAL NOSSA SENHORA DAS GRACAS,BA,Seabra,"PRACA NOSSA SENHORA DAS GRACAS, SN PREDIO. VASCO FILHO. 46900-000 Seabra - BA."
13591,86834,ESCOLA MUNICIPAL DO TALHAO,BA,Seabra,"POVOADO DE TALHAO, 46900-000 Seabra - BA."
13592,86835,ESCOLA MUNICIPAL MENANDRO MENAHIM,BA,Manoel Vitorino,"POVOADO DUAS IRMAS, ESCOLA. CENTRO. 45240-000 Manoel Vitorino - BA."
13593,86836,CEI - CENTRO DE EDUCACAO INFANTIL PEQUENO POLEGAR KATIUSCIA II,BA,Bom Jesus da Lapa,"RUA SAO JOSE, SN JOAO PAULO II. 47600-000 Bom Jesus da Lapa - BA."
13594,86837,ESCOLA MACHADO DE ASSIS,BA,Manoel Vitorino,"FAZENDA VENCEDORA, 45240-000 Manoel Vitorino - BA."
13595,86838,ESCOLA MUNICIPAL MACHADO DE ASSIS,BA,Novo Horizonte,"POVOADO PILAO, S/N PREDIO. ZONA RURAL. 46730-000 Novo Horizonte - BA."
13596,86839,CENTRO DE EDUCACAO INFANTIL EUFROSINA BORGES DOURADO,BA,Bom Jesus da Lapa,"AVENIDA ALMIRANTE BEIRUTE, S/N CAVALHADA. 47600-000 Bom Jesus da Lapa - BA."
13597,86840,ESCOLA MUNICIPAL TEOTONIO VILELA,BA,Manoel Vitorino,"POVOADO JOAO NOVO, 45240-000 Manoel Vitorino - BA."
13598,86841,ESCOLA MUNICIPAL OTAVIO PIRES DE CARVALHO,BA,Central,"POVOADO DE TINEDE, S/N ZONA RURAL. 44940-000 Central - BA."
13599,86842,ESCOLA MUNICIPAL AVELINO JOSE DIAS,BA,Manoel Vitorino,"POVOADO DO INCHU, ESCOLA. 45240-000 Manoel Vitorino - BA."
13600,86843,CENTRO INTEGRADO DE EDUCACAO INFANTIL LEOLINO JOSE FERNANDES,BA,Iraquara,"RUA JOSE ALVES DE ALMEIDA, SN CENTRO. 46980-000 Iraquara - BA."
13601,86844,ESCOLA MUNICIPAL LUIS VIANA FILHO,BA,Central,"POVOADO DE GAMELEIRA, SN PREDIO ESCOLAR. ZONA RURAL. 44940-000 Central - BA."
13602,86845,ESCOLA MUNICIPAL CLERISTON ANDRADE,BA,Manoel Vitorino,"RUA GABRIEL DANTAS NOVAES, S/N ESCOLA. 45240-000 Manoel Vitorino - BA."
13603,86846,ESCOLA MUNICIPAL JOSE SALUSTIANO COSTA,BA,América Dourada,"POVOADO DE CANABRAVA, PREDIO. 44910-000 América Dourada - BA."
13604,86847,ESCOLA DUQUE DE CAXIAS,BA,Manoel Vitorino,"FAZENDA LAGOA DO ARROZ, ESCOLA. 45240-000 Manoel Vitorino - BA."
13605,86848,ESCOLA GETULIO VARGAS,BA,Manoel Vitorino,"FAZENDA RETIRO, 45240-000 Manoel Vitorino - BA."
13606,86849,COLEGIO MUNICIPAL FREI GRACIANO MOSCA,BA,Souto Soares,"AVENIDA JUSSELINO JOSE DE SOUZA, PREDIO. DISTRITO DE CISTERNA. 46990-000 Souto Soares - BA."
13607,86850,ESCOLA MUNICIPAL MANOEL LOURENCO,BA,Souto Soares,"POVOADO DE MANOEL LOURENCO, 46990-000 Souto Soares - BA."
13608,86851,ESCOLA CECILIA NOVAES,BA,Uruçuca,"FAZENDA THEODOLINDA, 45680-000 Uruçuca - BA."
13609,86852,ESCOLA JOANA ANGELICA,BA,Manoel Vitorino,"FAZE NDA LAGOA RAZA, 45240-000 Manoel Vitorino - BA."
13610,86853,ESCOLA SANTA LUZIA,BA,Uruçuca,"FAZENDA AGUAS CLARAS, 45680-000 Uruçuca - BA."
13611,86854,ESCOLA SAO LUCAS,BA,Uruçuca,"RUA O8 DE DEZEMBRO, S/N ANFRISIO GOES. 45680-000 Uruçuca - BA."
13612,86855,ESCOLA MUNICIPAL MARCILIO TEIXEIRA,BA,Manoel Vitorino,"POVOADO SALGADO, ESCOLA. 45240-000 Manoel Vitorino - BA."
13613,86856,ESCOLA MUNICIPAL PROFESSORA MARTINHA GONCALVES,BA,Bom Jesus da Lapa,"RUA SAO JOSE, 106 PREDIO. JOAO PAULO II. 47600-000 Bom Jesus da Lapa - BA."
13614,86857,ESCOLA MUNICIPAL IRALDY MAGALHAES,BA,Lençóis,"RUA DA IGREJA, ZONA RURAL. ESTIVA. 46960-000 Lençóis - BA."
13615,86858,ESCOLA DE ENS FUND ELIES HAUN,BA,Uruçuca,"PRACA PEDRO GOMES, S/N PREDIO. CENTRO. 45680-000 Uruçuca - BA."
13616,86859,CRECHE ESC DR OSC AR LACERDA,BA,São Gonçalo dos Campos,"RUA DA ESCADINHA, CENTRO. 44330-000 São Gonçalo dos Campos - BA."
13617,86860,EE - COLEGIO ESTADUAL ANISIO LOUREIRO - DISTRITO DE SAO JOAO DO PANELINHA,BA,Camacan,"R. TRAVESSA JOSE PAJEU, 00081 SAO JOAO DO PANELINHA. 45880-000 Camacan - BA."
13618,86861,ESCOLA COMUNITARIA SAO BOAVENTURA,BA,Canavieiras,"TRAVESSA CAIO PELTIER LOUREIRO, 01 CENTRO. 45860-000 Canavieiras - BA."
13619,86862,ESCOLA MUNICIPAL ABDIAS NETO,BA,Mucugê,"GUINE, 46750-000 Mucugê - BA."
13620,86863,ESCOLA MUNICIPAL PEDRA GRANDE,BA,Mucugê,"FAZENDA PEDRA GRANDE, ZONA RURAL. 46750-000 Mucugê - BA."
13621,86864,ESCOLA MUNICIPAL RAINHA DO PATI,BA,Mucugê,"SANTOSALAELYAHOO.COM.BR, 46750-000 Mucugê - BA."
13622,86865,ESCOLA MUNICIPAL ABILIO RIBEIRO FALCAO,BA,Santa Bárbara,"FAZENDA CHAPADA, S/N ZONA RURAL. 44150-000 Santa Bárbara - BA."
13623,86866,ESCOLA MUNICIPAL JOANA ANGELICA,BA,Mucugê,"POVOADO DO RONCADOR, SN ZONA RURAL. 46750-000 Mucugê - BA."
13624,86867,ESCOLA MUNICIPAL ALCINIO FERREIRA DE FREITAS,BA,Santa Bárbara,"FAZENDA PEDRA DE FOGO, RURAL. 44150-000 Santa Bárbara - BA."
13625,86868,ESCOLA MUNICIPAL ALBA AZEVEDO MEDRADO,BA,Mucugê,"POVOADO DA PASSAGEM FUNDA, SN ZONA RURAL. 46750-000 Mucugê - BA."
13626,86869,ESCOLA MUNICIPAL JOVENCIO ALVES DE JESUS,BA,Santa Bárbara,"FAZENDA FORMIGA, S/N. ZONA RURAL. 44150-000 Santa Bárbara - BA."
13627,86870,ESCOLA MUNICIPAL AUGUSTA MEDRADO,BA,Mucugê,"FAZENDA CARAIBAS, SN ZONA RURAL. 46750-000 Mucugê - BA."
13628,86871,ESCOLA MUNICIPAL SATURNINO JANUARIO FAGUNDES,BA,Santa Bárbara,"FAZENDA SUCUPIRA, S/N ZONA RURAL. 44150-000 Santa Bárbara - BA."
13629,86872,ESCOLA MUNICIPAL PARAISO DA CRIANCA,BA,Cristópolis,"1ª TRAVESSA MAJOR CLARO, 118 CENTRO. 47950-000 Cristópolis - BA."
13630,86873,ESCOLA MUNICIPAL NOVA INFANCIA,BA,Maraú,"TREMEMBE, 45520-000 Maraú - BA."
13631,86874,ESCOLA MANOEL JOSE GOMES,BA,Ipecaetá,"RUA FRANCISCO GUERRA, CENTRO. 44680-000 Ipecaetá - BA."
13632,86875,ESCOLA MUNICIPAL DA GAMBOA,BA,Maraú,"FAZENDA GAMBOA CAMAMU ITACARE KM20, 45520-000 Maraú - BA."
13633,86876,ESC ESTEVAO PEREIRA DA SILVA,BA,Ipecaetá,"FAZENDA, 44680-000 Ipecaetá - BA."
13634,86877,ESCOLA MUNICIPAL ANA TAVARES DE MENEZES,BA,Floresta Azul,"RUA J. J. SEABRA, S/N DISTRITO DE SANTA TEREZINHA. 45740-000 Floresta Azul - BA."
13635,86878,ESCOLA MUNICIPAL GETULIO VARGAS,BA,Maraú,"TAIPU DE DENTRO, 45520-000 Maraú - BA."
13636,86879,ESCOLA MUNICIPAL BATISTA DO CAMPO LIMPO,BA,Feira de Santana,"RUA JANE CANARIO, CIS. 44010-100 Feira de Santana - BA."
13637,86880,ESC JOSE ANTONIO DA SILVA,BA,Ipecaetá,"FAZENDA QUEBRADAS, S/N ZONA RURAL. 44680-000 Ipecaetá - BA."
13638,86881,ESCOLA MUNICIPAL GILDO CONCEICAO,BA,Maraú,"PONTE DO SUL, 45520-000 Maraú - BA."
13639,86882,PRE ESCOLA MUNICIPAL MARINA CARVALHO,BA,Feira de Santana,"TRAVESSA POLITEAMA, SN 35º BI. 44094-396 Feira de Santana - BA."
13640,86883,ESC CANUTO ANDRE DOS SANTOS,BA,Ipecaetá,"FAZENDA, 44680-000 Ipecaetá - BA."
13641,86884,ESCOLA MUNICIPAL SANTA LUZIA,BA,Angical,"POVOADO DE SANTA LUZIA, SN ZONA RURAL. 47960-000 Angical - BA."
13642,86885,ESCOLA ISAURO MANOEL DA SILVA,BA,Ipecaetá,"FAZENDA SITIO DO JACARE, 44680-000 Ipecaetá - BA."
13643,86886,ESCOLA MUNICIPAL SONHO DE CRIANCA,BA,Maraú,"REGIAO DO SAO RAIMUNDO, SN ESCOLA. RURAL. 45520-000 Maraú - BA."
13644,86887,ESCOLA AMANCIO SENA,BA,Ipecaetá,"FAZENDA, 44680-000 Ipecaetá - BA."
13645,86888,ESCOLA MUNICIPAL RECANTO DA FADA,BA,Maraú,"PONTE DO SUL, 45520-000 Maraú - BA."
13646,86889,ESCOLA MUNICIPAL SAO JORGE,BA,Maraú,"ARAUZINHO, ARAUZINHO. RURAL. 45520-000 Maraú - BA."
13647,86890,ESCOLA VILA CARIDADE,BA,Almadina,"CENTRO, 45640-000 Almadina - BA."
13648,86891,ESCOLA MUNICIPAL MANOEL DA CONCEICAO DE SANTANA,BA,Ipecaetá,"FAZENDA, 44680-000 Ipecaetá - BA."
13649,86892,ESCOLA MUNICIPAL MONTE ALEGRE,BA,Maraú,"FAZENDA FUTUROSA, REGIAO DE IBIACU. 45520-000 Maraú - BA."
13650,86893,ESCOLA PEQUENO PRODUTOR,BA,Itabuna,"AREA RURAL, AREA RURAL DE ITABUNA. 45614-899 Itabuna - BA."
13651,86894,ESCOLA EVARISTO RIBEIRO,BA,Ipecaetá,"FAZENDA, 44680-000 Ipecaetá - BA."
13652,86895,ESCOLA MUNICIPAL PROFESSOR JOSE RAIMUNDO PEREIRA DE AZEVEDO,BA,Feira de Santana,"AVENIDA DOIS, FEIRA VII. TOMBA. 44091-620 Feira de Santana - BA."
13653,86896,ESCOLA MUNICIPAL DO ANGELIM,BA,Maraú,"AZENDA ANGELIM, 45520-000 Maraú - BA."
13654,86897,ESCOLA TOBIAS BARRETO,BA,Itabuna,"FAZENDA PROGRESSO, SAO JUDAS TADEU. 45600-002 Itabuna - BA."
13655,86898,ESCOLA CASSIANO BORGES DA SILVA,BA,Ipecaetá,"FAZENDA, 44680-000 Ipecaetá - BA."
13656,86899,ESCOLA MUNICIPAL ANTONIO ALVES OLIVEIRA,BA,Feira de Santana,"RUA AVARE, ASA BRANCA. 44044-269 Feira de Santana - BA."
13657,86900,ESCOLA LOURIVAL OLIVEIRA SOARES,BA,Itabuna,"RUA DOS BANDEIRANTES, S-N FERRADAS. 45613-248 Itabuna - BA."
13658,86901,CRECHE DAGMAR SILVA DA ASSOCIACAO DE PROMOCAO HUMANA,BA,Feira de Santana,"RUA PETRONILIO PINTO, BARAUNAS. 44021-115 Feira de Santana - BA."
13659,86902,ESCOLA MUNICIPAL BOA SORTE,BA,Maraú,"FAZENDA BOA SORTE, 45520-000 Maraú - BA."
13660,86903,ESCOLA JORGE CARVALHO,BA,Ipecaetá,"FAZENDA, 44680-000 Ipecaetá - BA."
13661,86904,ESCOLA ETEOCLES MOREIRA,BA,Itabuna,"FAZENDA BALUARTE, S-N ZONA RURAL. 45600-002 Itabuna - BA."
13662,86905,COLEGIO MUNICIPAL ANGICALENSE,BA,Angical,"AVENIDA MARCIO CARDOSO, 05 CENTRO. 47960-000 Angical - BA."
13663,86906,ESCOLA JOAO ARAUJO LIMA,BA,Riachão do Jacuípe,"FAZENDA SERRADA, 44640-000 Riachão do Jacuípe - BA."
13664,86907,ESCOLA MUNICIPAL CICERO PESSOA,BA,Riachão do Jacuípe,"TRAVESA CICERO PESSOA, S/N PREDIO. VILA APARECIDA. 44640-000 Riachão do Jacuípe - BA."
13665,86908,ESCOLA ADVENTISTA DE SAO JOAO DO PARAISO,BA,Mascote,"RUA SAMUEL LUNA, 511 SAO JOAO DO PARAISO. 45870-000 Mascote - BA."
13666,86909,ESCOLA MUNICIPAL DIVA MATOS PORTELA,BA,Feira de Santana,"RUA ESPLANADA, JARDIM CRUZEIRO. 44024-138 Feira de Santana - BA."
13667,86910,ESCOLA SAO LOURENCO,BA,Riachão do Jacuípe,"COMUNIDADE DE SAO LOURENCO, 44640-000 Riachão do Jacuípe - BA."
13668,86911,ESCOLA MUNICIPAL PROFESSORA ALMIRA PEREIRA LAGO,BA,Feira de Santana,"LOTEAMENTO NOBEL QUADRA B, CAMPO DO GADO NOVO. 44010-100 Feira de Santana - BA."
13669,86912,CRECHE MUNICIPAL SAO MIGUEL,BA,Catolândia,"POVOADO DE MOZONDO, S/Nº PREDIO ESCOLAR. ZONA RURAL. 47845-000 Catolândia - BA."
13670,86913,CRECHE MUNICIPAL NOSSA SENHORA DA PENHA,BA,Catolândia,"RUA A LOTEAMENTO SANTANA, S/Nº PREDIO. CENTRO. 47845-000 Catolândia - BA."
13671,86914,ESCOLA LUIS ALBERTO DA ASSOCIACAO UNIAO E FORCA,BA,Feira de Santana,"RUA BRUMADO, 77 JARDIM CRUZEIRO. 44024-222 Feira de Santana - BA."
13672,86915,CENTRO DE CONVIVER LINDAURA BRANDAO,BA,Jussari,"RUA JOSEFA LEITE DE NORONHA, 45622-000 Jussari - BA."
13673,86916,ESCOLA MUNICIPAL SANTO ANTONIO,BA,Formosa do Rio Preto,"POVOADO DA ESTIVA, ZONA RURAL. 47990-000 Formosa do Rio Preto - BA."
13674,86917,ESCOLA MUN NOSSA SENHORA MADRE DE DEUS,BA,Madre de Deus,"RUA B, S/N NOVA MADRE DE DEUS. 42600-000 Madre de Deus - BA."
13675,86918,ESCOLA MUNICIPAL ELPIDIO SANTANA,BA,Formosa do Rio Preto,"LOACALIDADE DA ALDEIA DO AGAMENON, SN PREDIO. ZONA RURAL. 47990-000 Formosa do Rio Preto - BA."
13676,86919,CEN ATENCAO INTEGRAL A CRIANCA ADOLESCEN,BA,Ilhéus,"CAMINHO 38, 330 HERNANI SA. 45656-530 Ilhéus - BA."
13677,86920,ESCOLA DA ASSOCIACAO FEIRENSE MINHAS CRIANCAS,BA,Feira de Santana,"RUA AIMORE, 378 PARQUE IPE. 44054-040 Feira de Santana - BA."
13678,86921,ESCOLA MUNICIPAL PROFESSOR LUCIANO RIBEIRO SANTOS,BA,Feira de Santana,"RUA UIRAPURU, PARQUE LAGOA SUBAE. 44078-250 Feira de Santana - BA."
13679,86922,CONFIANCA - ESC,BA,Itajuípe,"FAZENDA CONFIANCA, 45630-000 Itajuípe - BA."
13680,86923,ESCOLA MUNICIPAL VICENTE FERREIRA LIMA,BA,Formosa do Rio Preto,"POVOADO DA BARRA DO TAPUIO, SN PREDIO. ZONA RURAL. 47990-000 Formosa do Rio Preto - BA."
13681,86924,ESCOLA MUNICIPAL NOSSA SENHORA DO PERPETUO SOCORRO,BA,Feira de Santana,"RUA ORLANDIA, PQ TAMANDARI. TOMBA. 44090-724 Feira de Santana - BA."
13682,86925,ESCOLA MUNICIPAL CAMINHAR,BA,Feira de Santana,"RUA JANE CANARIO, CIS. 44010-100 Feira de Santana - BA."
13683,86926,ESCOLA MUNICIPAL MARIA SANTANA,BA,Formosa do Rio Preto,"POVOADO DO PAVAO, ZONA RURAL. 47990-000 Formosa do Rio Preto - BA."
13684,86927,ESCOLA MUNICIPAL JOAQUIM AUGUSTO DA SILVA,BA,Formosa do Rio Preto,"POVOADO DO BURITIZINHO, ZONA RURAL. 47990-000 Formosa do Rio Preto - BA."
13685,86928,ESCOLA MANOEL JOSINO BITENCOURRT,BA,São Miguel das Matas,"FAZENDA RIACHAO, S/N 44580-000 São Miguel das Matas - BA."
13686,86929,ESCOLA MUNICIPAL DOCE LAR DA CRIANCA,BA,Feira de Santana,"RUA BARRA DOS BANDEIRANTES, 396 CIDADE NOVA. 44053-240 Feira de Santana - BA."
13687,86930,ESCOLA MUNICIPAL LEOVIGILDO RIBEIRO SANTOS,BA,Feira de Santana,"FAZENDA VENDA NOVA, DISTRITO MARIA QUITERIA. 44010-100 Feira de Santana - BA."
13688,86931,ESCOLA MUNICIPAL FRANCISCO NUNES DA SILVA,BA,Wanderley,"FAZENDA MAMONEIRA, ZONA RURAL. 47940-000 Wanderley - BA."
13689,86932,ESCOLA MUNICIPAL PASTO DE FORA,BA,Candeias,"VIA MATOIM, DISTRITO INDUSTRIAL PASTO DE FORA. 43813-000 Candeias - BA."
13690,86933,ESCOLA MUNICIPAL GERMANO RODRIGUES DE CARVALHO,BA,São Desidério,"AVENIDA JK, SN CENTRO. 47820-000 São Desidério - BA."
13691,86934,ESCOLA MUNICIPAL ERICO MEDRADO DE SOUZA,BA,Mirante,"FAZENDA PARAISO, 45255-000 Mirante - BA."
13692,86935,ESCOLA EDSON NEVES,BA,Ubatã,"RUA ALBERTO ROCHA E SILVA, S/N JULIO ADERNE. 45550-000 Ubatã - BA."
13693,86936,ESCOLA LEONIDAS PEREIRA DE OLIVEIRA,BA,Ubatã,"FAZENDA AGUA BOA, CASA. ZONA RURAL. 45550-000 Ubatã - BA."
13694,86937,COLEGIO MUNICIPAL DE APLICACAO OCTAVIO MANGABEIRA FILHO,BA,Barreiras,"RUA IBICARAI, S/N RIO GRANDE. 47800-584 Barreiras - BA."
13695,86938,CRECHE MUNICIPAL IEDA BARRADAS CARNEIRO,BA,Castro Alves,"TRAVESSA HILARINO COUTO, S/N PREDIO. CENTRO. 44500-000 Castro Alves - BA."
13696,86939,ESCOLA MUNICIPAL SAO JOAO BATISTA - BEBEDOURO,BA,Barreiras,"POV BEBEDOURO, 47800-970 Barreiras - BA."
13697,86940,CRECHE ESCOLA MUNICIPAL JOSE LAURENTINO BATISTA,BA,Simões Filho,"RUA BERLAMINO RIBEIRO, SN PITANGUINHA. 43700-000 Simões Filho - BA."
13698,86941,ESC MUL ANALIA DE ALMEIDA SOUZA LIMA,BA,Santo Amaro,"RUA DA VITORIA, SN CASA. VITORIA. 44200-000 Santo Amaro - BA."
13699,86942,ESCOLA MUNICIPAL ELAINE DE SANTANA SANTOS,BA,Simões Filho,"RUA DO CAMPO, SN PREDIO. NAO INFORMADO. 43700-000 Simões Filho - BA."
13700,86943,ESCOLA MUNICIPAL SANTA LUZIA - RIO DE PEDRAS,BA,Barreiras,"POV RIO DE PEDRAS, AREA RURAL DE BARREIRAS. 47819-899 Barreiras - BA."
13701,86944,ESCOLA MUNICIPAL IZIDRO BOA,BA,Coração de Maria,"FAZ ZABELE, 44250-000 Coração de Maria - BA."
13702,86945,ESCOLA SANTA TEREZINHA,BA,Coração de Maria,"FAZ COVAO, 44250-000 Coração de Maria - BA."
13703,86946,ESCOLA MUNICIPAL RUI BARBOSA,BA,Barreiras,"POV PLACAS, AREA RURAL DE BARREIRAS. 47819-899 Barreiras - BA."
13704,86947,ESCOLA MUN VEREADOR WALTER JORGE DOS SANTOS,BA,Simões Filho,"AVENIDA GETULIO VERGAS, NAO INFORMADO. 43700-000 Simões Filho - BA."
13705,86948,ESCOLA MUNICIPAL SALVADOR TEIXEIRA,BA,Coração de Maria,"FAZENDA TABULEIRO, 44250-000 Coração de Maria - BA."
13706,86949,ESCOLA MUNICIPAL JULIA ARAUJO,BA,Sapeaçu,"FAZENDA LAGOINHAS, SN ZONA RURAL. ZONA RURAL. 44530-000 Sapeaçu - BA."
13707,86950,ESCOLA MUNICIPAL NOSSA SENHORA DE FATIMA,BA,Barreiras,"FAZ CABECEIRINHA, FAZ CABECEIRINHA. AREA RURAL DE BARREIRAS. 47819-899 Barreiras - BA."
13708,86951,ESCOLA RURAL DO MANA,BA,Coração de Maria,"FAZ MANA, 44250-000 Coração de Maria - BA."
13709,86952,MUL JOSE GUEDES,BA,Maragogipe,"SERROTE, 44420-000 Maragogipe - BA."
13710,86953,CRECHE ADELITA ONOFRE,BA,Cachoeira,"RUA CONEGUNDES BARRETO, 00 ESCOLA. CENTRO. 44300-000 Cachoeira - BA."
13711,86954,EE - COLEGIO ESTADUAL INDIGENA ANGELO PEREIRA XAVIER,BA,Glória,"NULL TERRA INDIGENA PANKARARE, 00006 BREJO DO BURGO. 48620-000 Glória - BA."
13712,86955,ESCOLA MUNICIPAL JURACY MAGALHAES,BA,Aratuípe,"FAZENDA SAPE, S/N CASA. ZONA RURAL. 44490-000 Aratuípe - BA."
13713,86956,ESCOLA MUNICIPAL BOA VISTA,BA,Pedro Alexandre,"POVOADO BOA VISTA, 48580-000 Pedro Alexandre - BA."
13714,86957,ESCOLA MUNICIPAL DE CACHOEIRINHA,BA,Itatim,"POVOADO CACHOEIRINHA, PREDIO. ZONA RURAL. 46875-000 Itatim - BA."
13715,86958,ESCOLA MUNICIPAL PROFESSORA NIVALDA CARVALHO LEITE,BA,Pedro Alexandre,"AVENIDA JOAO BATISTA DE CARVALHO, SN PREDIO ESCOLAR. CENTRO. 48580-000 Pedro Alexandre - BA."
13716,86959,ESCOLA CECILIA AUREA DA CRUZ RIBEIRO,BA,São Sebastião do Passé,"RUA DANIEL GOMES DA SILVA, S/N AGOSTINHO DO AMARAL. 43850-000 São Sebastião do Passé - BA."
13717,86960,ESCOLA SANTO ANTONIO DO CARMO,BA,Itabuna,"TRAVESSA E, S-N NOVA CALIFORNIA. 45604-392 Itabuna - BA."
13718,86961,ESC MUN MANOEL AGOSTINHO DO AMARAL,BA,São Sebastião do Passé,"RUA SANTO AMARO, 380 MANOEL AGOSTINHO DO AMARAL. 43850-000 São Sebastião do Passé - BA."
13719,86962,ESCOLA MUNICIPAL CAMPOS,BA,Pedro Alexandre,"COMUNIDADE CAMPOS, SN PREDIO ESCOLAR. ZONA RURAL. 48580-000 Pedro Alexandre - BA."
13720,86963,ESCOLA MUNICIPAL ESTRELA DO NORTE,BA,Jaguaripe,"CAPAO II, ESCOLA. ZONA RURAL. 44480-000 Jaguaripe - BA."
13721,86964,ESCOLA MUNICIPAL PEDRO BEZERRA LEITE,BA,Pedro Alexandre,"COMUNIDADE LOTERO, PREDIO ESCOLAR. ZONA RURAL. 48580-000 Pedro Alexandre - BA."
13722,86965,ESCOLA MUNICIPAL PADRE ARGEMIRO,BA,Jaguaripe,"BARREIRAS, 44480-000 Jaguaripe - BA."
13723,86966,ESCOLA MUNICIPAL LIRIO DOS VALES,BA,Jaguaripe,"BARREIRAS DE JACURUNA, S/N 44480-000 Jaguaripe - BA."
13724,86967,ESCOLA MUNICIPAL ALTO DE PEDRAS,BA,Pedro Alexandre,"COMUNIDADE ALTO DE PEDRA, SN CASA. ZONA RURAL. 48580-000 Pedro Alexandre - BA."
13725,86968,ESCOLA MUNICIPAL SANTANCHE SAO FRANCISCO,BA,Jaguaripe,"BARREIRA, 44480-000 Jaguaripe - BA."
13726,86969,ESCOLA MUNICIPAL PROFESSORA ELENA PEREIRA DE PINHO,BA,Eunápolis,"RUA LIBERALINO, 17 JUCA ROSA. 45823-450 Eunápolis - BA."
13727,86970,ESCOLA MUNICIPAL NOSSA SENHORA DAS DORES - SERROTINHO II,BA,Coronel João Sá,"POVOADO SERROTINHO II, SN PREDIO. ZONA RURAL. 48590-000 Coronel João Sá - BA."
13728,86971,ESCOLA MUNICIPAL DE SANTA ROSA DE CIMA,BA,Érico Cardoso,"POVOADO SANTA ROSA DE CIMA, SN ZONA RURAL. 46180-000 Érico Cardoso - BA."
13729,86972,ESCOLA MUNICIPAL CACHOEIRA,BA,Coronel João Sá,"POVOADO CACHOEIRA, SN PREDIO. ZONA RURAL. 48590-000 Coronel João Sá - BA."
13730,86973,ESCOLA MUNICIPAL MERGULHAO,BA,Coronel João Sá,"POVOADO MERGULHAO, SN PREDIO ESCOLAR. ZONA RURAL. 48590-000 Coronel João Sá - BA."
13731,86974,ESCOLA MUNICIPAL DE CACHOEIRA,BA,Érico Cardoso,"POVOADO CACHOEIRA GRANDE, SN ZONA RURAL. 46180-000 Érico Cardoso - BA."
13732,86975,ESCOLA MUNICIPAL MENDONCA,BA,Coronel João Sá,"POVOADO MENDONCA, SN PREDIO ESCOLAR. ZONA RURAL. 48590-000 Coronel João Sá - BA."
13733,86976,EE - COLEGIO ESTADUAL BERILO VILAS BOAS,BA,São José do Jacuípe,"R. RUA FREI JOAO, CENTRO. 44698-000 São José do Jacuípe - BA."
13734,86977,ESCOLA MUNICIPAL A B C DA INFANCIA,BA,Baianópolis,"MORRO VERMELHO, RURAL. 47830-000 Baianópolis - BA."
13735,86978,ESCOLA MUNICIPAL DE BOM JESUS,BA,Érico Cardoso,"POVOADO BOM JESUS, SN ZONA RURAL. 46180-000 Érico Cardoso - BA."
13736,86979,EMEF EROTILDES VASCONCELOS LEITE,BA,Quixabeira,"POVOADO DE BAIXA GRANDE, 44713-000 Quixabeira - BA."
13737,86980,ESCOLA MUNICIPAL BAIXA GRANDE,BA,Coronel João Sá,"POVOADO BAIXA GRANDE, SN PREDIO ESCOLAR. ZONA RURAL. 48590-000 Coronel João Sá - BA."
13738,86981,CENTRO EDUCACIONAL 31 DE MARCO,BA,Baianópolis,"AVENIDA 02 DE JULHO, 09 PREDIO. CENTRO. 47830-000 Baianópolis - BA."
13739,86982,ESCOLA MUNICIPAL JOSE DE SOUZA,BA,Érico Cardoso,"POVOADO JOSE DE SOUZA, SN ZONA RURAL. 46180-000 Érico Cardoso - BA."
13740,86983,ESCOLA MUNICIPAL ARACAS,BA,Coronel João Sá,"POVOADO ARACAS, SN PREDIO ESCOLAR. ZONA RURAL. 48590-000 Coronel João Sá - BA."
13741,86984,ESCOLA OLAVO BILAC,BA,Baianópolis,"POVOADO DE CANABRAVA, ZONA RURAL. 47830-000 Baianópolis - BA."
13742,86985,ESCOLA MUNICIPAL BARRA LARGA,BA,Coronel João Sá,"POVOADO BARRA LARGA, SN PREDIO. ZONA RURAL. 48590-000 Coronel João Sá - BA."
13743,86986,ESCOLA MUNICIPAL DE PAJEU DE PAU DARCO,BA,Macaúbas,"PAJEUDE PAU DARCO, S/N PREDIO. RURAL. 46500-000 Macaúbas - BA."
13744,86987,EMEF PAULO FREIRE,BA,Quixabeira,"FAZENDA CAPITAO, 44713-000 Quixabeira - BA."
13745,86988,ESCOLA MUNICIPAL JITAI,BA,Coronel João Sá,"POVOADO JITAI, SN PREDIO. ZONA RURAL. 48590-000 Coronel João Sá - BA."
13746,86989,CMEI MARIA SILVA,BA,Quixabeira,"ALTO DO CAPIM, 44713-000 Quixabeira - BA."
